1.721950000000000000e+09,-9.454999999999999716e+01
1.721950200000000000e+09,-9.459000000000000341e+01
1.721950400000000000e+09,-9.454000000000000625e+01
1.721950600000000000e+09,-9.462000000000000455e+01
1.721950800000000000e+09,-9.457999999999999829e+01
1.721951000000000000e+09,-9.454999999999999716e+01
1.721951200000000000e+09,-9.454000000000000625e+01
1.721951400000000000e+09,-9.446000000000000796e+01
1.721951600000000000e+09,-9.454000000000000625e+01
1.721951800000000000e+09,-9.450000000000000000e+01
1.721952000000000000e+09,-9.457000000000000739e+01
1.721952200000000000e+09,-9.454999999999999716e+01
1.721952400000000000e+09,-9.443000000000000682e+01
1.721952600000000000e+09,-9.451000000000000512e+01
1.721952800000000000e+09,-9.457999999999999829e+01
1.721953000000000000e+09,-9.457999999999999829e+01
1.721953200000000000e+09,-9.448999999999999488e+01
1.721953400000000000e+09,-9.448999999999999488e+01
1.721953600000000000e+09,-9.456000000000000227e+01
1.721953800000000000e+09,-9.459000000000000341e+01
1.721954000000000000e+09,-9.456000000000000227e+01
1.721954200000000000e+09,-9.465999999999999659e+01
1.721954400000000000e+09,-9.467000000000000171e+01
1.721954600000000000e+09,-9.465000000000000568e+01
1.721954800000000000e+09,-9.460999999999999943e+01
1.721955000000000000e+09,-9.448999999999999488e+01
1.721955200000000000e+09,-9.457999999999999829e+01
1.721955400000000000e+09,-9.451999999999999602e+01
1.721955600000000000e+09,-9.454000000000000625e+01
1.721955800000000000e+09,-9.453000000000000114e+01
1.721956000000000000e+09,-9.454999999999999716e+01
1.721956200000000000e+09,-9.453000000000000114e+01
1.721956400000000000e+09,-9.451000000000000512e+01
1.721956600000000000e+09,-9.456000000000000227e+01
1.721956800000000000e+09,-9.440999999999999659e+01
1.721957000000000000e+09,-9.457999999999999829e+01
1.721957200000000000e+09,-9.454999999999999716e+01
1.721957400000000000e+09,-9.454999999999999716e+01
1.721957600000000000e+09,-9.448999999999999488e+01
1.721957800000000000e+09,-9.457999999999999829e+01
1.721958000000000000e+09,-9.457999999999999829e+01
1.721958200000000000e+09,-9.454000000000000625e+01
1.721958400000000000e+09,-9.448999999999999488e+01
1.721958600000000000e+09,-9.457999999999999829e+01
1.721958800000000000e+09,-9.448999999999999488e+01
1.721959000000000000e+09,-9.445000000000000284e+01
1.721959200000000000e+09,-9.451000000000000512e+01
1.721959400000000000e+09,-9.450000000000000000e+01
1.721959600000000000e+09,-9.448999999999999488e+01
1.721959800000000000e+09,-9.450000000000000000e+01
1.721960000000000000e+09,-9.445000000000000284e+01
1.721960200000000000e+09,-9.453000000000000114e+01
1.721960400000000000e+09,-9.459000000000000341e+01
1.721960600000000000e+09,-9.462999999999999545e+01
1.721960800000000000e+09,-9.451000000000000512e+01
1.721961000000000000e+09,-9.457999999999999829e+01
1.721961200000000000e+09,-9.460000000000000853e+01
1.721961400000000000e+09,-9.460000000000000853e+01
1.721961600000000000e+09,-9.460000000000000853e+01
1.721961800000000000e+09,-9.460999999999999943e+01
1.721962000000000000e+09,-9.448999999999999488e+01
1.721962200000000000e+09,-9.454999999999999716e+01
1.721962400000000000e+09,-9.454999999999999716e+01
1.721962600000000000e+09,-9.454000000000000625e+01
1.721962800000000000e+09,-9.446000000000000796e+01
1.721963000000000000e+09,-9.453000000000000114e+01
1.721963200000000000e+09,-9.451999999999999602e+01
1.721963400000000000e+09,-9.445000000000000284e+01
1.721963600000000000e+09,-9.448999999999999488e+01
1.721963800000000000e+09,-9.451999999999999602e+01
1.721964000000000000e+09,-9.448999999999999488e+01
1.721964200000000000e+09,-9.460000000000000853e+01
1.721964400000000000e+09,-9.448999999999999488e+01
1.721964600000000000e+09,-9.454000000000000625e+01
1.721964800000000000e+09,-9.453000000000000114e+01
1.721965000000000000e+09,-9.457999999999999829e+01
1.721965200000000000e+09,-9.454999999999999716e+01
1.721965400000000000e+09,-9.459000000000000341e+01
1.721965600000000000e+09,-9.456000000000000227e+01
1.721965800000000000e+09,-9.459000000000000341e+01
1.721966000000000000e+09,-9.450000000000000000e+01
1.721966200000000000e+09,-9.454000000000000625e+01
1.721966400000000000e+09,-9.451000000000000512e+01
1.721966600000000000e+09,-9.451999999999999602e+01
1.721966800000000000e+09,-9.454999999999999716e+01
1.721967000000000000e+09,-9.453000000000000114e+01
1.721967200000000000e+09,-9.457999999999999829e+01
1.721967400000000000e+09,-9.454000000000000625e+01
1.721967600000000000e+09,-9.457999999999999829e+01
1.721967800000000000e+09,-9.450000000000000000e+01
1.721968000000000000e+09,-9.456000000000000227e+01
1.721968200000000000e+09,-9.451999999999999602e+01
1.721968400000000000e+09,-9.448999999999999488e+01
1.721968600000000000e+09,-9.446999999999999886e+01
1.721968800000000000e+09,-9.453000000000000114e+01
1.721969000000000000e+09,-9.454999999999999716e+01
1.721969200000000000e+09,-9.451000000000000512e+01
1.721969400000000000e+09,-9.453000000000000114e+01
1.721969600000000000e+09,-9.456000000000000227e+01
1.721969800000000000e+09,-9.454999999999999716e+01
1.721970000000000000e+09,-9.456000000000000227e+01
1.721970200000000000e+09,-9.450000000000000000e+01
1.721970400000000000e+09,-9.451000000000000512e+01
1.721970600000000000e+09,-9.459000000000000341e+01
1.721970800000000000e+09,-9.454000000000000625e+01
1.721971000000000000e+09,-9.456000000000000227e+01
1.721971200000000000e+09,-9.448999999999999488e+01
1.721971400000000000e+09,-9.443999999999999773e+01
1.721971600000000000e+09,-9.451000000000000512e+01
1.721971800000000000e+09,-9.448999999999999488e+01
1.721972000000000000e+09,-9.448999999999999488e+01
1.721972200000000000e+09,-9.446999999999999886e+01
1.721972400000000000e+09,-9.451000000000000512e+01
1.721972600000000000e+09,-9.457999999999999829e+01
1.721972800000000000e+09,-9.451999999999999602e+01
1.721973000000000000e+09,-9.446999999999999886e+01
1.721973200000000000e+09,-9.445000000000000284e+01
1.721973400000000000e+09,-9.448999999999999488e+01
1.721973600000000000e+09,-9.440999999999999659e+01
1.721973800000000000e+09,-9.457000000000000739e+01
1.721974000000000000e+09,-9.443000000000000682e+01
1.721974200000000000e+09,-9.445000000000000284e+01
1.721974400000000000e+09,-9.443999999999999773e+01
1.721974600000000000e+09,-9.456000000000000227e+01
1.721974800000000000e+09,-9.451999999999999602e+01
1.721975000000000000e+09,-9.456000000000000227e+01
1.721975200000000000e+09,-9.457000000000000739e+01
1.721975400000000000e+09,-9.453000000000000114e+01
1.721975600000000000e+09,-9.453000000000000114e+01
1.721975800000000000e+09,-9.450000000000000000e+01
1.721976000000000000e+09,-9.442000000000000171e+01
1.721976200000000000e+09,-9.442000000000000171e+01
1.721976400000000000e+09,-9.454000000000000625e+01
1.721976600000000000e+09,-9.448999999999999488e+01
1.721976800000000000e+09,-9.454000000000000625e+01
1.721977000000000000e+09,-9.459000000000000341e+01
1.721977200000000000e+09,-9.437999999999999545e+01
1.721977400000000000e+09,-9.454999999999999716e+01
1.721977600000000000e+09,-9.435999999999999943e+01
1.721977800000000000e+09,-9.451000000000000512e+01
1.721978000000000000e+09,-9.453000000000000114e+01
1.721978200000000000e+09,-9.442000000000000171e+01
1.721978400000000000e+09,-9.451999999999999602e+01
1.721978600000000000e+09,-9.440000000000000568e+01
1.721978800000000000e+09,-9.440999999999999659e+01
1.721979000000000000e+09,-9.450000000000000000e+01
1.721979200000000000e+09,-9.453000000000000114e+01
1.721979400000000000e+09,-9.445000000000000284e+01
1.721979600000000000e+09,-9.448000000000000398e+01
1.721979800000000000e+09,-9.456000000000000227e+01
1.721980000000000000e+09,-9.448000000000000398e+01
1.721980200000000000e+09,-9.440000000000000568e+01
1.721980400000000000e+09,-9.440000000000000568e+01
1.721980600000000000e+09,-9.435999999999999943e+01
1.721980800000000000e+09,-9.445000000000000284e+01
1.721981000000000000e+09,-9.428000000000000114e+01
1.721981200000000000e+09,-9.440999999999999659e+01
1.721981400000000000e+09,-9.429000000000000625e+01
1.721981600000000000e+09,-9.426999999999999602e+01
1.721981800000000000e+09,-9.423000000000000398e+01
1.721982000000000000e+09,-9.423999999999999488e+01
1.721982200000000000e+09,-9.439000000000000057e+01
1.721982400000000000e+09,-9.440999999999999659e+01
1.721982600000000000e+09,-9.412999999999999545e+01
1.721982800000000000e+09,-9.406000000000000227e+01
1.721983000000000000e+09,-9.443000000000000682e+01
1.721983200000000000e+09,-9.442000000000000171e+01
1.721983400000000000e+09,-9.432000000000000739e+01
1.721983600000000000e+09,-9.417000000000000171e+01
1.721983800000000000e+09,-9.440000000000000568e+01
1.721984000000000000e+09,-9.434000000000000341e+01
1.721984200000000000e+09,-9.434000000000000341e+01
1.721984400000000000e+09,-9.434000000000000341e+01
1.721984600000000000e+09,-9.435999999999999943e+01
1.721984800000000000e+09,-9.448999999999999488e+01
1.721985000000000000e+09,-9.446999999999999886e+01
1.721985200000000000e+09,-9.428000000000000114e+01
1.721985400000000000e+09,-9.443999999999999773e+01
1.721985600000000000e+09,-9.448999999999999488e+01
1.721985800000000000e+09,-9.431000000000000227e+01
1.721986000000000000e+09,-9.421000000000000796e+01
1.721986200000000000e+09,-9.417000000000000171e+01
1.721986400000000000e+09,-9.423000000000000398e+01
1.721986600000000000e+09,-9.435000000000000853e+01
1.721986800000000000e+09,-9.446000000000000796e+01
1.721987000000000000e+09,-9.412000000000000455e+01
1.721987200000000000e+09,-9.382999999999999829e+01
1.721987400000000000e+09,-9.415999999999999659e+01
1.721987600000000000e+09,-9.423999999999999488e+01
1.721987800000000000e+09,-9.437999999999999545e+01
1.721988000000000000e+09,-9.426000000000000512e+01
