1.700950000000000000e+09,-9.421000000000000796e+01
1.700950200000000000e+09,-9.428000000000000114e+01
1.700950400000000000e+09,-9.421999999999999886e+01
1.700950600000000000e+09,-9.432000000000000739e+01
1.700950800000000000e+09,-9.434000000000000341e+01
1.700951000000000000e+09,-9.432000000000000739e+01
1.700951200000000000e+09,-9.432000000000000739e+01
1.700951400000000000e+09,-9.428000000000000114e+01
1.700951600000000000e+09,-9.434000000000000341e+01
1.700951800000000000e+09,-9.432000000000000739e+01
1.700952000000000000e+09,-9.432000000000000739e+01
1.700952200000000000e+09,-9.428000000000000114e+01
1.700952400000000000e+09,-9.423000000000000398e+01
1.700952600000000000e+09,-9.429000000000000625e+01
1.700952800000000000e+09,-9.431000000000000227e+01
1.700953000000000000e+09,-9.426999999999999602e+01
1.700953200000000000e+09,-9.423999999999999488e+01
1.700953400000000000e+09,-9.423000000000000398e+01
1.700953600000000000e+09,-9.428000000000000114e+01
1.700953800000000000e+09,-9.421999999999999886e+01
1.700954000000000000e+09,-9.428000000000000114e+01
1.700954200000000000e+09,-9.435999999999999943e+01
1.700954400000000000e+09,-9.428000000000000114e+01
1.700954600000000000e+09,-9.421999999999999886e+01
1.700954800000000000e+09,-9.421999999999999886e+01
1.700955000000000000e+09,-9.426000000000000512e+01
1.700955200000000000e+09,-9.418000000000000682e+01
1.700955400000000000e+09,-9.428000000000000114e+01
1.700955600000000000e+09,-9.432000000000000739e+01
1.700955800000000000e+09,-9.412999999999999545e+01
1.700956000000000000e+09,-9.418999999999999773e+01
1.700956200000000000e+09,-9.437000000000000455e+01
1.700956400000000000e+09,-9.435000000000000853e+01
1.700956600000000000e+09,-9.429000000000000625e+01
1.700956800000000000e+09,-9.429999999999999716e+01
1.700957000000000000e+09,-9.428000000000000114e+01
1.700957200000000000e+09,-9.423999999999999488e+01
1.700957400000000000e+09,-9.423000000000000398e+01
1.700957600000000000e+09,-9.429000000000000625e+01
1.700957800000000000e+09,-9.428000000000000114e+01
1.700958000000000000e+09,-9.431000000000000227e+01
1.700958200000000000e+09,-9.425000000000000000e+01
1.700958400000000000e+09,-9.432000000000000739e+01
1.700958600000000000e+09,-9.418999999999999773e+01
1.700958800000000000e+09,-9.421000000000000796e+01
1.700959000000000000e+09,-9.432999999999999829e+01
1.700959200000000000e+09,-9.428000000000000114e+01
1.700959400000000000e+09,-9.428000000000000114e+01
1.700959600000000000e+09,-9.414000000000000057e+01
1.700959800000000000e+09,-9.432000000000000739e+01
1.700960000000000000e+09,-9.428000000000000114e+01
1.700960200000000000e+09,-9.425000000000000000e+01
1.700960400000000000e+09,-9.426000000000000512e+01
1.700960600000000000e+09,-9.418000000000000682e+01
1.700960800000000000e+09,-9.429999999999999716e+01
1.700961000000000000e+09,-9.423000000000000398e+01
1.700961200000000000e+09,-9.418999999999999773e+01
1.700961400000000000e+09,-9.418999999999999773e+01
1.700961600000000000e+09,-9.423000000000000398e+01
1.700961800000000000e+09,-9.429000000000000625e+01
1.700962000000000000e+09,-9.415000000000000568e+01
1.700962200000000000e+09,-9.421000000000000796e+01
1.700962400000000000e+09,-9.418999999999999773e+01
1.700962600000000000e+09,-9.414000000000000057e+01
1.700962800000000000e+09,-9.420000000000000284e+01
1.700963000000000000e+09,-9.428000000000000114e+01
1.700963200000000000e+09,-9.421000000000000796e+01
1.700963400000000000e+09,-9.432000000000000739e+01
1.700963600000000000e+09,-9.428000000000000114e+01
1.700963800000000000e+09,-9.423000000000000398e+01
1.700964000000000000e+09,-9.431000000000000227e+01
1.700964200000000000e+09,-9.429999999999999716e+01
1.700964400000000000e+09,-9.432000000000000739e+01
1.700964600000000000e+09,-9.425000000000000000e+01
1.700964800000000000e+09,-9.429000000000000625e+01
1.700965000000000000e+09,-9.431000000000000227e+01
1.700965200000000000e+09,-9.423000000000000398e+01
1.700965400000000000e+09,-9.414000000000000057e+01
1.700965600000000000e+09,-9.404000000000000625e+01
1.700965800000000000e+09,-9.423999999999999488e+01
1.700966000000000000e+09,-9.435000000000000853e+01
1.700966200000000000e+09,-9.437000000000000455e+01
1.700966400000000000e+09,-9.418999999999999773e+01
1.700966600000000000e+09,-9.425000000000000000e+01
1.700966800000000000e+09,-9.410999999999999943e+01
1.700967000000000000e+09,-9.421000000000000796e+01
1.700967200000000000e+09,-9.415000000000000568e+01
1.700967400000000000e+09,-9.429000000000000625e+01
1.700967600000000000e+09,-9.418999999999999773e+01
1.700967800000000000e+09,-9.429000000000000625e+01
1.700968000000000000e+09,-9.428000000000000114e+01
1.700968200000000000e+09,-9.428000000000000114e+01
1.700968400000000000e+09,-9.425000000000000000e+01
1.700968600000000000e+09,-9.423000000000000398e+01
1.700968800000000000e+09,-9.431000000000000227e+01
1.700969000000000000e+09,-9.432999999999999829e+01
1.700969200000000000e+09,-9.429999999999999716e+01
1.700969400000000000e+09,-9.415999999999999659e+01
1.700969600000000000e+09,-9.421000000000000796e+01
1.700969800000000000e+09,-9.421000000000000796e+01
1.700970000000000000e+09,-9.409000000000000341e+01
1.700970200000000000e+09,-9.401999999999999602e+01
1.700970400000000000e+09,-9.412000000000000455e+01
1.700970600000000000e+09,-9.387999999999999545e+01
1.700970800000000000e+09,-9.401000000000000512e+01
1.700971000000000000e+09,-9.420000000000000284e+01
1.700971200000000000e+09,-9.429999999999999716e+01
1.700971400000000000e+09,-9.418000000000000682e+01
1.700971600000000000e+09,-9.421000000000000796e+01
1.700971800000000000e+09,-9.398999999999999488e+01
1.700972000000000000e+09,-9.414000000000000057e+01
1.700972200000000000e+09,-9.426000000000000512e+01
1.700972400000000000e+09,-9.428000000000000114e+01
1.700972600000000000e+09,-9.432999999999999829e+01
1.700972800000000000e+09,-9.426999999999999602e+01
1.700973000000000000e+09,-9.425000000000000000e+01
1.700973200000000000e+09,-9.421000000000000796e+01
1.700973400000000000e+09,-9.404999999999999716e+01
1.700973600000000000e+09,-9.418999999999999773e+01
1.700973800000000000e+09,-9.418999999999999773e+01
1.700974000000000000e+09,-9.415000000000000568e+01
1.700974200000000000e+09,-9.428000000000000114e+01
1.700974400000000000e+09,-9.415999999999999659e+01
1.700974600000000000e+09,-9.415000000000000568e+01
1.700974800000000000e+09,-9.404000000000000625e+01
1.700975000000000000e+09,-9.417000000000000171e+01
1.700975200000000000e+09,-9.421999999999999886e+01
1.700975400000000000e+09,-9.421999999999999886e+01
1.700975600000000000e+09,-9.420000000000000284e+01
1.700975800000000000e+09,-9.407999999999999829e+01
1.700976000000000000e+09,-9.407000000000000739e+01
1.700976200000000000e+09,-9.400000000000000000e+01
1.700976400000000000e+09,-9.396999999999999886e+01
1.700976600000000000e+09,-9.400000000000000000e+01
1.700976800000000000e+09,-9.401000000000000512e+01
1.700977000000000000e+09,-9.393000000000000682e+01
1.700977200000000000e+09,-9.410000000000000853e+01
1.700977400000000000e+09,-9.406000000000000227e+01
1.700977600000000000e+09,-9.414000000000000057e+01
1.700977800000000000e+09,-9.423000000000000398e+01
1.700978000000000000e+09,-9.412999999999999545e+01
1.700978200000000000e+09,-9.429000000000000625e+01
1.700978400000000000e+09,-9.409000000000000341e+01
1.700978600000000000e+09,-9.415000000000000568e+01
1.700978800000000000e+09,-9.382999999999999829e+01
1.700979000000000000e+09,-9.407000000000000739e+01
1.700979200000000000e+09,-9.412999999999999545e+01
1.700979400000000000e+09,-9.410999999999999943e+01
1.700979600000000000e+09,-9.410000000000000853e+01
1.700979800000000000e+09,-9.398999999999999488e+01
1.700980000000000000e+09,-9.396000000000000796e+01
1.700980200000000000e+09,-9.412000000000000455e+01
